squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
74274,64,0,1,65,22932,1,6,1991,0,0,8878,9961,2241,0,44,7432674.1
49731,77,1,0,3,36944,2,2,1990,1,1,1446,2317,3136,0,25,4975166
86718,55,0,0,5,59434,1,8,2003,0,1,1608,3383,8458,1,17,8672580.3
16267,24,0,1,41,87588,10,7,2015,0,0,5479,1592,1360,1,34,1629931.5
15307,47,0,1,66,83285,10,2,2005,0,1,3608,8521,2814,0,94,1538791.5
49466,35,0,1,53,35711,4,7,2014,0,0,2235,8954,6668,0,41,4953389.4
58624,93,0,1,32,77072,2,8,2019,0,0,9365,6517,1297,0,8,5870459.9
67371,89,1,0,84,93969,1,2,1994,0,1,2161,6476,1950,0,27,6746013.4
52956,64,1,0,40,71981,6,5,2020,0,1,6280,1773,3512,0,96,5303955
49399,76,1,1,38,20421,8,8,2001,1,0,8078,8975,5060,1,74,4950254.1
35423,62,1,1,15,42131,4,5,2019,1,1,4448,6601,1570,1,52,3547246.9
48032,91,0,1,45,61981,10,9,2016,0,1,2287,5310,6098,1,12,4810320.6
92391,15,0,0,13,24256,8,3,2009,0,1,2212,1564,5000,0,22,9241057.9
39130,94,0,0,61,87438,10,5,2020,0,1,1792,4036,7342,1,22,3914756
54337,33,1,1,32,48601,9,1,2012,1,0,6833,9708,1781,0,34,5441692.2
98764,66,0,0,29,95164,4,10,2006,1,0,7206,5816,4237,1,4,9879117.6
42847,91,0,1,27,51644,1,10,2008,0,1,4344,1953,5269,1,90,4288330.8
33764,43,1,1,86,54796,6,2,2007,0,0,7408,254,6619,1,5,3389722.7
32758,51,1,1,81,73053,6,10,2021,0,1,7548,1005,9225,0,40,3282188.1
64736,94,1,0,24,17122,2,2,2016,1,0,9847,3454,1878,1,66,6480225.6
6118,7,0,0,55,57362,4,1,2019,1,1,7278,4702,6932,1,75,616891.9
62616,62,1,1,93,26186,3,9,2003,1,1,9019,348,6411,0,36,6270489.3
8518,62,0,1,29,38519,10,1,2012,1,1,2261,8688,7660,0,61,858004.2
54366,73,0,1,92,73599,1,3,2005,0,1,5120,2566,9675,0,4,5443046.5
52421,79,0,1,82,10806,9,5,1994,0,1,2290,5274,7642,0,73,5250391.4
39862,94,0,0,20,44254,4,8,1995,1,1,9131,8568,4010,1,67,3988399.5
96018,65,0,0,43,58459,2,5,1996,1,0,5812,6593,2941,1,50,9606040.6
94570,90,0,1,99,54940,5,4,1997,0,1,2875,787,6925,0,26,9464877.7
1175,21,0,1,51,61185,9,4,2015,1,1,9592,732,5778,0,41,122471.5
14641,25,1,1,36,78574,5,2,2019,1,1,8063,9949,1010,0,24,1473780.9
30385,44,1,1,75,83181,3,4,2013,1,1,1210,4794,9255,1,91,3051131.3
23854,10,1,0,23,13330,8,3,2004,0,1,3882,8632,6467,0,91,2390350.4
99354,49,0,0,88,40190,9,4,2004,0,0,4318,5147,1162,0,73,9942738.4
79464,97,0,1,40,92968,2,10,2003,1,0,2747,9431,9924,1,49,7952013.3
80209,67,1,1,40,40926,1,1,2001,1,1,2483,1277,118,1,80,8027741.1
47084,2,1,0,72,32719,2,5,1999,1,0,5826,4843,956,0,40,4717867.9
75901,87,0,1,1,66328,10,7,1998,1,0,9385,4421,4028,0,64,7594895.8
69919,54,0,1,49,34026,9,1,2016,0,1,9331,790,3318,0,16,6997870.6
41594,7,0,0,7,87531,2,1,2021,1,0,8257,6070,4733,0,12,4160091.1
52162,16,0,0,44,30676,7,3,1997,0,0,8191,1129,5676,0,41,5220357.7
60168,71,0,1,19,7422,7,8,1991,0,1,2369,6438,2681,0,33,6021842.1
53146,30,0,0,14,11726,10,8,2002,0,0,2207,9239,1048,0,36,5316210.2
24136,47,0,0,50,40216,6,6,2015,0,0,9862,8547,6815,1,64,2415551.5
50294,95,0,1,32,61627,1,8,2010,1,1,280,4076,9502,1,49,5034880
84964,44,1,0,51,96581,9,8,1998,1,1,1889,9959,89,1,41,8503675.8
18208,8,0,1,62,26485,4,1,2019,1,0,642,5290,6293,0,6,1828906.9
43859,14,0,0,8,17643,4,9,2021,1,0,35,3697,9051,1,99,4386678.1
52684,87,0,1,93,7470,1,3,1990,0,0,7732,4268,4821,0,3,5278268
44683,7,0,1,86,60986,3,3,2009,1,0,4564,7610,2838,1,36,4478099.9
6203,50,0,0,91,72634,5,10,2018,1,1,5438,564,9004,1,68,625883.8
82511,35,0,1,23,10876,3,5,2020,1,1,2628,6336,4358,0,69,8257231
71999,79,0,0,46,19355,2,5,1997,1,0,5515,4050,262,0,96,7203573.7
26883,68,1,0,20,42653,3,2,1994,0,1,3583,3508,2832,0,10,2694154.4
12629,13,1,0,40,30300,6,1,2008,0,0,8921,9935,9083,0,84,1267009.8
91709,44,1,0,38,88603,2,1,2006,0,0,8151,7011,879,1,85,9179791.6
2334,34,0,1,13,14960,4,8,2020,1,1,6054,1842,3053,1,76,237756
8700,57,0,0,58,94681,2,2,2018,0,0,4450,8,4334,1,76,874129.8
46119,14,0,1,68,82308,8,1,1998,0,1,9174,3376,2284,1,81,4619757.8
71199,3,1,0,26,996,5,3,2011,1,0,4509,1124,7622,0,66,7124887.1
27226,80,0,0,77,30704,10,2,2014,0,1,2978,4685,8817,1,88,2726812.4
9940,2,1,1,66,4659,7,4,2014,0,1,5152,876,3644,0,29,1003072.4
98580,21,0,1,26,13085,3,5,1990,1,1,3988,547,9846,0,20,9863261
12604,90,1,0,86,56719,9,9,2018,0,1,3366,8537,3842,0,0,1267881.8
85016,46,1,0,75,34797,1,3,2010,1,0,2665,9509,7752,0,65,8509064
67625,42,1,0,84,13291,7,8,2013,1,1,201,5060,4572,1,31,6771896.3
47740,99,0,0,25,94679,6,4,2017,1,0,2918,3789,2788,0,79,4777126.7
74234,94,1,0,20,14556,2,5,2014,0,1,9576,1323,9536,1,37,7426071.4
40006,89,1,1,29,19864,4,2,2006,0,0,7358,4689,1811,1,9,4007111.6
88108,55,1,1,87,63473,3,3,2003,0,0,274,1481,7054,1,68,8822236.3
54421,23,1,1,60,8350,2,5,1993,0,1,9390,3313,8348,0,13,5453842.3
7608,54,0,0,99,42542,2,7,2014,1,1,937,2352,3406,0,54,768431.4
94981,43,1,1,68,83239,1,4,2015,1,1,4133,3224,5615,1,35,9511938.5
34053,39,1,0,42,75041,3,1,1991,0,0,9813,3777,989,1,13,3410530.1
3584,33,0,1,44,96909,9,8,2019,1,1,6355,9665,1235,0,94,362799.9
14115,92,1,0,85,33833,6,5,2007,0,0,4415,3297,6772,1,67,1423276.7
5289,22,1,0,41,66604,6,5,2016,0,1,3804,6242,186,1,99,533700.6
68122,5,1,0,28,2047,1,10,1999,0,1,5384,9356,5795,1,76,6817832.9
13905,62,1,0,68,27562,10,7,2004,0,1,7859,3320,2796,1,64,1397942.4
42395,22,0,1,98,99312,7,5,2018,1,1,3797,1231,1478,1,59,4247150.8
75681,7,0,0,35,72864,4,4,2012,0,0,1,368,5922,1,68,7570076.2
8161,36,1,1,78,39895,3,3,2010,1,0,2318,259,8663,0,8,827591
17779,66,0,1,24,39706,8,10,2007,1,1,5716,5386,2885,0,82,1782565.7
48794,71,0,1,28,59735,8,7,2011,1,1,55,7414,1042,1,51,4883814.1
3010,16,0,0,34,36777,6,1,1993,0,1,3732,5916,5003,1,44,303807.3
90837,37,1,1,61,91838,8,8,1999,1,1,6327,2299,8865,0,75,9090669.9
20795,47,0,1,74,19055,10,7,2000,0,0,4179,198,5374,1,22,2086273
87239,3,1,1,93,73555,6,4,2012,0,1,1532,3918,1346,0,99,8734952.2
89115,48,1,0,15,78725,5,9,2004,0,1,9067,8934,5666,0,2,8915897.4
15897,43,0,1,76,74971,2,7,2020,0,0,7266,9326,4192,1,46,1597325
73666,21,0,0,64,20739,5,1,2006,0,0,6661,7217,1996,0,30,7369418.6
96276,35,1,0,81,5997,2,3,2006,0,1,1126,2827,5743,0,61,9637443.6
36858,26,0,1,54,16740,9,3,1991,0,0,902,9025,6927,1,72,3691169.1
92629,33,0,0,33,84063,3,3,2005,0,1,1728,7740,1040,1,70,9265133.5
85456,85,1,0,49,3579,1,5,2008,1,0,5306,7112,98,0,28,8549600.8
63345,66,1,0,49,20808,2,9,2018,1,0,4117,6265,5800,0,72,6341209.8
92722,72,1,1,82,96132,2,10,2014,0,1,7623,4346,5474,1,83,9283649.4
93561,24,0,0,10,39830,5,5,2001,0,1,5801,5536,4462,0,42,9357480.1
31536,69,1,0,4,28290,1,7,1996,0,0,8825,6894,4504,0,42,3156707.6
47476,74,0,0,74,49674,5,6,2016,0,0,3342,2619,2848,0,91,4750049.6
60774,97,0,0,93,92034,10,8,2017,0,0,7979,5039,3098,0,86,6079496.7
55301,41,1,1,16,70968,6,4,1990,0,0,5239,5396,4900,0,38,5538946
73300,17,0,1,68,30672,9,3,2019,0,1,3555,2298,4809,1,62,7340967.9
82086,84,0,1,87,77510,7,8,1999,1,0,2350,9686,2991,1,81,8211981.9
79768,39,1,0,48,93255,10,3,1999,1,0,1421,7075,3756,0,40,7984469.9
75486,21,0,0,65,44804,9,2,2021,0,1,4226,8490,4289,0,11,7553287.1
35652,44,1,0,37,70666,8,5,2005,0,1,4910,9095,3167,1,62,3569933.5
15321,1,0,1,69,82566,5,3,2018,1,0,4265,1941,2726,0,97,1540567.8
26644,14,0,1,13,12037,2,9,2020,0,1,2780,3558,6020,1,59,2668720
56876,8,0,1,23,58753,8,2,2020,1,0,8951,44,1331,0,89,5690879
2885,39,1,1,47,14484,3,3,2014,1,0,2018,360,2952,0,63,297053.4
92738,64,1,0,32,45241,4,4,2013,0,1,906,8430,2563,0,79,9279946.3
24927,4,0,0,87,52968,10,3,2010,1,1,8981,2441,6954,1,6,2497368
34038,7,1,1,76,84602,5,10,2015,0,0,3292,422,3441,0,80,3415459.5
22059,41,0,1,6,20381,1,4,2001,1,0,2482,7183,7745,1,45,2208141.1
16996,52,1,1,55,98220,6,2,2007,1,1,3070,9681,446,1,16,1711593.7
90849,58,0,0,79,31704,9,8,2005,0,1,6800,1314,3074,1,6,9089937.5
90824,80,1,1,37,40666,9,5,1992,0,1,8407,3836,4089,0,6,9089833.2
43018,68,1,1,41,27490,6,10,1999,0,1,1684,923,2987,0,48,4313756.9
79959,74,1,1,3,50010,8,3,1994,1,0,2523,7995,1682,1,54,8000900.4
73126,5,1,1,77,85272,6,7,2019,1,0,4204,9856,7185,0,46,7325036.9
77440,35,0,0,25,17773,7,1,2012,1,0,3420,8216,2937,1,62,7746876.2
33862,46,0,0,61,28161,10,2,1997,1,1,5482,4499,5373,0,38,3389495.7
54338,29,1,1,55,79710,10,9,2008,1,0,8801,7475,450,0,2,5445334.8
21174,61,0,0,70,43586,6,8,2017,0,0,5542,8315,9391,1,39,2120771.7
17381,91,0,0,84,69052,1,9,1990,0,0,9496,1134,8522,1,17,1740281
11362,53,1,1,96,74144,7,5,2012,0,1,9242,9662,3451,1,79,1144566.2
82123,44,1,0,84,18174,2,5,2020,0,0,8400,7843,546,1,35,8225077
99365,1,0,1,87,91494,4,8,2002,0,1,5927,3259,9022,0,67,9947716.2
46010,79,0,0,52,51318,1,3,2013,1,1,5335,8943,9458,1,69,4602587.3
81281,90,0,1,20,46812,8,5,2021,1,1,6482,9466,3075,0,71,8134490.1
44429,53,1,0,85,53552,3,6,1990,0,0,7746,5877,5701,1,2,4452099
94351,92,1,1,25,62757,3,5,2016,1,0,7090,7928,9399,0,1,9442863.6
31997,86,0,1,19,37747,3,3,2015,1,1,6292,3120,7155,0,94,3205379.5
56557,6,0,1,79,68115,6,3,2013,1,1,4425,3842,8574,0,6,5660284.3
50538,25,0,0,55,97863,7,6,2005,0,0,9132,6011,9994,1,4,5057375.5
76178,39,1,1,16,27662,2,5,2012,0,1,5067,5434,5452,1,13,7625167.2
33665,51,0,0,61,20542,2,5,2019,0,0,2192,6514,8271,0,28,3370949.9
37177,94,1,1,64,79047,2,3,2006,1,0,5049,8856,671,0,1,3729279.6
965,48,0,1,93,9662,8,2,2019,1,1,8115,6787,3077,1,73,107936.9
84744,92,0,1,92,94707,8,6,2004,1,0,6123,8729,566,0,19,8480881.4
54959,75,1,1,21,73787,4,7,2017,1,0,7910,4264,2233,1,81,5506024.7
81571,90,1,0,18,99408,9,9,1993,0,1,6969,1225,5441,0,62,8160905.3
30347,100,0,1,7,88184,1,1,2018,1,1,1629,4971,3274,1,10,3040497.8
14983,40,0,0,90,14628,3,9,2014,1,0,1559,1419,9144,0,60,1505601.4
2300,41,1,0,24,7316,4,6,2016,0,0,3401,6666,269,1,63,236576.6
37317,18,0,1,13,34533,8,4,1995,1,0,9077,880,6217,1,47,3735933.5
23462,3,0,0,49,28212,2,1,1990,0,1,6482,2886,1014,0,84,2347189
25694,75,1,1,96,92610,6,3,2003,1,0,4526,1695,3810,0,84,2579016.3
88975,15,0,1,37,26154,9,4,1993,0,1,6805,4188,8281,0,12,8905181.3
64953,20,0,1,75,87185,10,4,2017,1,0,1855,2954,6367,1,30,6505257.7
90329,94,0,1,26,44459,5,2,1999,1,1,5998,3055,2272,0,57,9035611.9
20119,35,0,1,89,20837,6,1,2011,0,0,6036,7204,3855,0,75,2019977.1
14667,25,1,1,76,96979,9,7,2010,0,0,1524,5081,9319,1,16,1476554
74490,56,1,0,14,97806,5,3,2002,0,0,197,1068,5145,0,56,7454646.2
38829,1,1,1,54,6915,10,2,2011,0,1,746,3788,383,1,17,3892902.1
59079,86,0,1,93,95606,7,7,2003,1,1,1669,7594,7208,0,7,5919483.3
3635,25,0,0,74,67451,3,7,2001,1,1,7358,5830,1736,1,86,365064.1
9008,70,0,1,93,21225,3,1,2004,0,1,5401,6744,1337,1,35,904516.4
14588,36,0,0,1,38270,7,7,2003,1,0,8154,3685,6888,1,81,1459601.3
68083,32,0,0,75,41276,8,9,2005,0,0,8851,7008,4144,1,59,6813175.5
92464,91,1,1,52,2850,8,9,2018,0,1,1328,8562,2663,1,45,9253926.8
10118,72,1,1,28,5107,7,4,2011,1,1,1491,790,7668,0,43,1020597.1
18244,9,1,0,24,65448,3,5,2014,0,1,3659,3569,7210,0,99,1829876.4
55541,72,1,1,57,21160,5,3,2021,0,0,2339,8872,1203,1,7,5563234.1
88677,87,0,0,60,77663,9,10,2015,0,0,8870,2327,7456,1,100,8870811.5
19985,58,1,1,19,45015,7,9,1999,0,1,4185,9489,9689,0,18,2006910.9
13087,55,0,0,12,91327,6,8,1997,1,0,5984,143,9407,1,90,1310455.7
21597,33,1,0,3,99478,9,4,2018,0,1,7739,8227,5227,0,86,2165316.8
6931,5,1,1,35,18130,1,3,1990,1,0,999,2259,6687,0,46,698473
73112,24,1,1,60,7935,8,8,2014,0,0,3662,3711,4504,0,91,7325772.4
10037,55,1,1,97,96957,10,5,1992,1,1,9027,776,5304,1,6,1019179.2
38718,26,0,1,20,49696,4,9,2019,0,0,9627,9186,2856,0,58,3876696.9
95739,22,0,1,14,26633,4,7,2011,1,0,125,4224,4256,0,7,9578279.1
7533,92,1,0,8,95468,5,7,2002,1,1,9655,5678,9679,1,0,755909.2
35732,68,0,0,58,63064,3,10,2007,0,1,9360,950,6835,1,14,3579144.7
81109,78,0,0,58,87370,2,7,2008,1,0,3207,7598,619,0,53,8112966.8
83550,73,1,1,49,40958,8,5,1993,0,1,1094,1938,3361,1,63,8360590.3
14513,22,1,0,98,71530,7,1,2005,1,0,4013,1943,5636,0,100,1458582.5
59417,77,1,1,5,92223,4,5,2021,0,1,6043,602,8135,0,28,5948856.1
62926,48,0,1,18,36658,2,2,2003,1,0,512,9187,5742,1,34,6295093.3
85233,9,1,1,33,74934,1,7,1993,0,0,7579,7836,7401,0,100,8531216.3
60067,78,0,0,20,83189,2,1,2002,1,0,7403,829,5563,0,53,6008200.2
26269,64,1,1,30,73220,8,9,1991,0,0,5363,6550,5967,1,49,2632126.1
17508,41,1,0,55,57234,5,4,2000,0,0,767,5890,5673,1,45,1757843
20510,13,1,0,72,91415,1,9,2007,0,0,8079,1743,2633,1,63,2061340.7
86558,61,0,0,30,809,5,3,2021,0,1,7133,6639,2698,0,28,8658462.1
48673,36,1,1,58,3916,5,6,2007,1,1,8179,999,5113,0,1,4877029.7
63326,38,1,1,41,55403,9,7,2021,0,0,1925,9781,9401,1,25,6341005.1
22648,56,0,1,22,62211,9,6,2003,0,0,8000,2090,6411,0,22,2268871.3
79557,9,1,1,91,24222,5,10,2012,0,0,3258,3734,5703,1,26,7963988.2
96598,95,0,0,33,53764,3,4,2007,1,1,2256,5450,9559,0,81,9661903.7
9782,77,1,0,38,85020,7,9,2021,0,1,7059,6277,3006,1,40,981058.1
72078,95,1,0,59,13362,3,10,2006,1,1,4632,270,9401,0,93,7212517.6
78164,72,1,1,65,22037,9,9,1992,1,1,5115,5707,1844,0,35,7823145.2
80947,94,1,1,48,2005,2,5,2006,0,0,1216,4439,4954,0,16,8103183.6
94978,24,0,1,11,47741,6,5,1998,1,1,6898,5326,8712,1,67,9501576.8
34074,32,1,0,96,22464,5,5,1991,0,0,67,1403,2174,1,8,3416825.1
26355,95,1,0,7,89193,4,5,2005,1,1,9721,6997,4533,0,57,2641204.5
28435,46,0,0,50,72431,4,9,1998,0,0,1244,7263,6914,1,82,2845599.8
13397,61,1,1,41,87869,7,9,1998,0,0,793,9517,637,1,14,1350379.8
10751,1,1,1,61,76775,4,6,1998,0,0,4281,4573,8414,1,18,1085070.8
17761,19,0,0,5,21207,7,8,1994,0,1,2902,5026,238,1,31,1777289.4
91591,54,0,1,71,36487,1,8,2018,1,0,4299,12,8513,1,39,9164769.8
19608,24,1,1,83,72628,2,4,2019,0,0,9804,4162,9348,0,67,1972444.9
25813,23,1,0,7,84544,5,4,2018,1,1,5695,1411,1734,0,30,2586402.8
39526,78,0,0,55,64053,1,2,2009,0,1,5454,7380,2507,0,60,3957780.9
59316,25,0,0,64,50311,1,4,2008,1,1,7700,5478,6085,0,83,5933722.8
27725,29,0,0,58,13202,6,5,1993,1,0,6740,5829,5036,1,44,2774997.3
86677,87,1,1,64,82489,9,3,2017,0,0,1073,9743,8912,0,77,8675635.7
92508,34,0,0,67,46253,10,4,2013,0,1,3489,4555,3848,0,91,9257932.3
98668,60,0,1,71,20711,2,10,1999,1,1,5336,7793,2150,1,12,9873946.9
18706,14,0,1,58,85602,6,4,2012,0,1,6232,4431,161,1,3,1873699.2
48950,28,1,0,96,57063,2,6,1995,0,0,2147,1817,3499,1,14,4898771.5
92867,56,0,0,71,51553,3,7,2011,0,1,2813,9482,7462,0,10,9289807.1
6796,66,0,1,21,94931,4,8,2003,0,0,2700,8971,7742,1,17,683707.3
27465,65,0,1,39,49274,4,2,2006,0,1,374,9127,1409,1,3,2751182.6
64520,79,0,1,68,47537,10,8,2017,0,0,565,6692,6790,1,59,6459251.7
89455,50,1,1,32,56727,6,9,2009,0,0,6279,7260,9366,0,37,8954183.9
93192,53,0,0,45,18690,9,3,2014,1,1,7786,4858,4619,1,98,9321511.4
3864,11,1,1,80,21772,6,7,1995,0,0,2453,8700,9066,1,69,394535.5
69261,92,1,1,18,31754,8,6,1998,1,0,4517,6155,3250,1,36,6934022.8
54774,15,0,1,21,87221,10,10,2008,1,1,3092,8069,2091,0,86,5484776.8
41879,62,1,0,45,64928,8,10,1994,1,0,1103,2097,7100,1,29,4193646.4
23770,48,0,0,52,82235,1,6,1990,0,0,8886,1620,2288,0,58,2382033
47217,64,0,0,5,20071,10,10,2013,0,0,4201,1303,9738,1,53,4722631.3
85050,26,1,1,55,80178,9,2,2013,1,1,1480,6206,1492,0,73,8513913.3
5505,33,0,0,94,30442,7,5,2011,0,0,7525,5416,3075,1,95,557067.1
2875,78,0,1,25,16346,2,5,2017,0,0,9590,5923,7199,0,86,290996.7
27279,37,1,1,57,8594,7,3,2003,1,1,1731,3408,5410,1,87,2739499.3
84031,68,1,1,62,86559,3,4,1991,1,1,1078,7601,2771,0,36,8413588.1
88410,87,1,1,89,86851,4,5,2014,1,1,3973,6789,6611,0,81,8851564.4
55275,2,1,0,10,78342,9,2,1992,0,1,6676,8568,6390,0,13,5531336.2
43890,92,0,0,58,8627,3,7,2018,0,1,626,1088,80,0,48,4392741.8
54977,51,0,0,10,64654,3,7,2004,1,0,5615,8100,6619,1,62,5498970.4
10168,25,0,0,11,72876,2,10,2020,0,0,3695,2162,2021,1,90,1018147
24633,76,1,1,62,5962,2,5,2016,0,1,3552,2008,1232,1,37,2473370.6
47618,49,0,0,56,23829,6,2,1992,0,0,5133,1081,4436,0,51,4767731.2
87761,19,0,1,84,82241,4,6,1995,0,0,8498,7376,1769,0,2,8780796.5
74909,92,0,0,97,19228,3,1,2004,0,1,551,8988,2466,0,43,7492808.4
53765,22,0,1,69,25227,8,3,2008,1,0,5780,7430,1821,1,61,5383781.8
6948,91,0,1,24,99417,4,5,2008,0,1,2978,7347,8085,1,45,700525.8
50582,34,0,0,6,77108,4,3,2012,1,0,3298,4181,8949,1,81,5058897.2
2535,50,0,0,17,96585,3,1,2009,0,0,8057,4199,5383,1,39,254139.9
91180,12,1,0,36,54969,3,9,2013,0,1,6233,9847,9397,1,52,9124383.3
79420,32,1,1,2,42326,3,3,1994,1,1,5096,2968,9433,0,64,7950297.4
21187,45,1,1,31,85603,2,6,2019,1,1,5983,1612,9867,1,66,2126037.9
38569,16,0,0,13,72720,2,1,2008,0,0,1677,4409,9161,0,41,3857629.8
72180,56,0,0,17,83762,10,10,2018,1,1,874,7851,4481,0,13,7219866.8
43571,62,1,0,71,19410,2,8,2015,0,0,5582,6231,1744,0,90,4359454.5
70891,29,1,0,89,58238,8,5,2002,0,1,2273,1769,1934,0,83,7095721.2
51050,53,1,1,6,95122,3,3,2009,0,1,5315,5923,6715,0,93,5107815.9
5443,7,1,0,72,7494,3,8,2010,1,0,5871,6172,5404,1,52,553876
57243,22,1,1,10,35102,7,10,2014,0,1,2782,9257,1404,0,4,5729138.4
52378,58,1,0,25,35131,9,1,2019,1,0,824,5696,8761,1,47,5243913.9
93213,47,1,1,44,52530,6,2,1992,0,0,3442,2650,3788,1,74,9329273.2
74624,79,0,1,79,56195,3,8,2004,1,0,4921,2235,5222,1,14,7472113.4
47607,3,0,1,13,90954,7,6,2009,0,0,4708,3744,8376,1,37,4763835.9
75556,53,0,1,38,58206,2,5,1999,1,0,7875,5529,9656,1,55,7560024.9
53250,15,1,1,66,52695,10,8,1994,1,0,4158,316,1891,0,71,5333073.4
39621,9,1,0,58,63169,4,3,1997,1,1,9093,4996,8294,0,100,3972664.7
49694,69,1,1,100,5400,3,4,2013,1,1,2594,2874,3816,1,11,4980264.3
97884,37,0,0,5,37378,6,10,1996,1,1,8357,263,2021,1,31,9789569.6
62783,38,0,1,4,20026,6,9,2018,1,0,1926,4423,9531,1,22,6281080.8
26216,36,1,1,41,22419,7,9,2011,0,0,2876,1933,9025,1,57,2628209.1
18488,39,0,1,81,64098,5,4,1998,0,0,1717,8856,4625,0,72,1857621.8
21573,46,1,1,71,29426,9,9,1991,0,0,6957,1506,7530,1,93,2167154.1
77158,17,1,1,12,68216,5,6,1993,1,0,4271,8324,7644,0,78,7721334.3
5872,34,0,1,60,27533,4,8,2009,0,0,5599,7795,685,1,22,594047.9
35894,4,0,1,7,36027,10,7,1991,1,1,5623,2451,6426,1,3,3593541.1
50733,74,1,0,77,63638,5,2,2003,1,0,4902,3383,9300,1,30,5080606.3
34525,16,0,0,70,67602,7,2,2009,1,1,8773,2547,751,1,65,3457650.9
24775,93,0,0,16,74423,10,10,2008,1,1,1404,9064,4925,0,68,2478872.8
10841,93,1,0,19,9333,9,6,2019,0,1,4556,3040,7334,0,21,1087980.9
10092,70,0,0,89,56973,1,2,1992,0,1,1367,7462,4157,1,81,1013476.2
84004,89,1,1,32,84934,9,1,2004,0,1,9296,4463,4913,0,89,8409632.4
18382,98,1,1,96,91977,4,5,2019,1,0,3381,4110,9666,0,24,1850716.9
65453,2,0,0,24,10142,5,9,2018,0,1,7931,9048,2689,1,47,6547199.8
62615,23,1,1,32,61860,2,3,2003,1,0,9747,4217,9310,1,48,6271258.3
85871,62,0,0,94,25414,5,4,2017,1,0,5811,3786,8462,1,47,8591699.7
93872,59,1,1,54,67326,9,10,2006,0,1,9364,7196,705,0,74,9394164.6
97766,25,1,0,47,6821,7,3,2004,1,1,6803,5026,4703,1,16,9782882.4
14473,3,1,1,90,86494,2,6,1996,0,0,3317,8265,7580,0,41,1458956.6
95180,5,1,1,90,42366,1,2,2009,1,0,7513,6148,5914,1,54,9529323.9
44230,45,0,0,83,84390,5,5,1991,1,1,7989,7466,3551,1,66,4425260.1
733,83,1,0,89,78116,3,9,1994,1,0,8578,1495,8627,0,10,83786.4
42259,57,1,0,22,97794,5,2,2017,0,0,2212,7977,4358,1,17,4229424.7
37317,19,0,1,18,90442,6,6,2013,0,1,1654,315,6741,0,89,3737311.3
89655,37,0,0,40,11828,8,10,1993,1,0,1869,4519,6173,0,46,8969499.3
34777,22,1,1,48,41002,8,1,2010,1,0,8890,9949,927,1,51,3485215
93375,54,1,1,97,86020,4,6,2019,0,0,3408,7326,4423,0,49,9349234.9
92424,42,1,1,61,18819,1,9,2014,0,0,3143,8902,9705,0,74,9252356.4
84512,61,0,1,31,73956,1,1,1998,0,0,4506,2709,633,0,90,8456557.8
62571,10,0,1,73,46678,6,9,2010,0,1,4434,3510,4449,0,78,6267676
37341,37,1,0,17,16964,5,5,2007,0,0,9591,5926,8859,0,79,3740485.7
15179,43,1,0,75,38939,9,8,2016,1,1,1577,4220,5304,0,24,1523292.6
19093,93,1,0,9,14928,6,2,1999,1,1,7959,6377,4838,0,28,1914448.9
83956,59,0,1,53,23779,8,10,2004,1,1,6703,1077,7946,0,24,8401559.4
76435,28,1,1,16,89403,3,6,1996,1,0,7590,3230,6055,1,92,7654285.6
13395,74,1,1,2,21497,7,7,1997,0,1,5146,2265,4380,0,2,1347394.7
25187,16,0,0,23,82569,4,9,2001,1,0,3775,529,1420,1,71,2520404.1
39193,96,1,1,31,16238,4,3,2007,1,1,783,7603,9357,1,21,3928675.7
70525,57,1,1,70,90234,2,5,1993,0,0,6027,4555,3979,0,53,7065207.3
54620,82,1,1,89,49495,8,6,2021,1,1,5408,8103,2005,0,58,5474758.1
87557,10,1,1,41,54850,3,9,2015,0,1,3463,8093,4224,0,25,8764296.5
15195,14,0,0,38,44856,7,9,2013,0,0,3838,8302,1829,1,19,1522445.3
46445,85,1,1,22,82904,5,5,2011,0,0,5873,2599,9511,0,32,4648828.1
44223,6,1,1,42,41907,3,7,1998,0,1,5301,8483,8754,1,30,4431171.8
65165,19,0,1,97,27897,2,6,2016,0,0,3767,5246,2014,0,52,6523661.6
63223,52,1,0,66,35225,5,9,2015,0,1,9008,2000,1381,1,41,6331257.5
36636,24,0,1,9,67715,2,4,2006,1,1,182,2752,457,1,68,3668391.6
29526,22,1,1,67,37363,10,2,2010,1,1,7919,6085,6599,0,98,2960766
80475,66,0,0,78,44342,8,3,1992,0,0,7862,5191,7478,0,74,8051999.2
77967,67,1,1,3,61777,1,7,2019,1,0,2396,2240,3703,0,66,7802836.9
8400,27,1,1,75,44215,3,9,2008,0,0,53,220,5399,0,44,855584.8
76844,83,0,0,45,44927,4,7,2008,1,0,9298,5088,9508,1,62,7687475.8
21245,89,0,1,91,76280,8,9,2018,1,1,2652,6202,8802,0,65,2130072.8
149,28,1,1,43,63045,5,1,1991,0,1,411,475,9553,0,55,23653.1
20178,72,1,0,93,69420,3,1,2007,1,1,8743,9058,2805,0,66,2029287.7
80294,94,1,1,29,57330,9,5,2001,0,1,2047,9446,5625,1,83,8034726.1
29570,24,0,0,32,21042,4,4,1992,1,1,6900,9341,4690,0,79,2959463.2
